name,website,actual-website,company-overview
Burren Balsamics Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/burren-balsamics-ltd,https://www.burrenbalsamics.com/,"Artisan producer of multi award winning infused Balsamic Vinegars and a zero-food-waste range of jams, chutneys, relishes from the infusing ingredients. Never compromising on flavours, products are equally good in retail or used as ingredients in restaurant kitchens.
Amongst others, products are stocked in premium stores such as Harrods of London, Avoca in Ireland, farm shops and delis across the UK and Ireland.
The company also produce a range of Letterbox spices & seasonings which are supplied to butchers as well as farm shops and delis.
All products can be supplied in retail or food service format and may be supplied white labelled or under our own brand."
Burton Saw International Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/burton-saw-international-limited,http://www.burtonsaw.co.uk/,"We are your local British producer of bandsaw blades for the food processing industry. We offer a complete range of high-quality blades for any type of bandsaw, portion saw cutting or slicing system. For over 40 years we have supplied customers in the UK, Europe and the rest of the world with the highest quality saw blades on the market."
Busch Vacuum Solutions,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/busch-uk-ltd,https://www.buschvacuum.com/uk/en/,"Busch Vacuum Solutions helps food and beverage customers to reduce waste, energy and costs."
Buyers Discovery Club,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/buyers-discovery-club,https://buyersdiscoveryclub.com/,"The Buyers Discovery Club is an exclusive members subscription for the UK’s leading retail buyers, spanning a range of categories, to showcase exciting and disruptive brands to buyers, to help them in their quest to find new brands to list in their stores. This gives suppliers the opportunity like never before, to get their products into the hands of all the major retail buyers for their category, all at once."
By Ruby Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/by-ruby-limited,https://byruby.co.uk/,"At ByRuby we make seriously special food for your freezer. We source the finest produce from local, ethical suppliers then lovingly prepare all your favourite meals in small batches. Our meals use only British free range, organic, grass fed or responsibly sourced meat and fish packaged in recyclable trays and sleeves. Our super fresh, nourishing dishes are made to make life easier and more delicious for both you and your customer."
Cakesmiths,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/cakesmiths,http://www.cakesmiths.com/,"The business was begun - by brother and sister team Tom and Georgina - as a Bristol-based Coffee Shop in early 2000’s. The Coffees were good, but George’s Cakes were thought phenomenal! So with a reputation forged locally, they became available to businesses in the locality and then, through scaling up, to a wider wholesale market."
Caldic (UK) Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/caldic-uk-ltd,https://www.caldic.com/en-gb/markets/food,"Caldic is a full-service innovative solution provider for the global food industry. Thanks to our extensive network of reliable supplier partners, we can always provide you with the best quality of ingredients. At Caldic UK we offer natural solutions for nutritional enhancement and functional benefits. We look forward to seeing you to understand you needs and discuss your specific requests."
Cambrook Nuts,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/cambrook-foods-ltd,http://www.cambrookfoods.co.uk/,"Cambrook Foods are specialists at baking, seasoning and caramelising the best grades of nuts for both retail and hospitality businesses."
Capreolus Fine Foods Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/capreolus-fine-foods-limited,https://capreolusfinefoods.co.uk/,"Capreolus is a family-owned charcuterie producer in West Dorset run by Karen and David Richards. They are their small team follow timeless artisan techniques inspired by the finest Continental producers to make a wide range of charcuterie. They work with pork, beef, mutton, duck, and venison; much produced locally by small farmers who raise animals specifically for Capreolus.
With an emphasis on quality they use the finest spices, grinding them freshly for each batch. Capreolus has won many awards including six products with 3 Stars, six with 2 Stars, and five with 1 Star at the 2019/2020 Great Taste Awards. Their Guanciale was named The Great Taste Charcuterie Product of the Year 2019 and their Smoked Pancetta won the Golden Fork for the South West in 2020.
They supply both beautifully packaged sliced meats (all the packaging - the sleeve, plastic tray, and film are 100% recyclable), or whole pieces to slice on the deli counter.
Capreolus is approved to the SALSA standard."
Carabao Energy Drinks,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/carabao-energy-drinks,https://carabaoenergy.co.uk/,"Carabao is a major global energy drink brand, which launched into the UK in 2016. Carabao’s delicious fruity flavoured drinks are unlike anything else on the market and contain only 63 calories per can, a sugar content far lower than major competitors. As one of the leading and fastest growing energy drinks in South East Asia and the UK, Carabao is constantly seeking ways to deliver what consumers want which has brought in new shoppers and driven category growth. Carabao is a great tasting energy drink available in a variety of fruity flavours, including Green Apple, Mixed Berry and Mandarin Orange, as well as their distinctive Original flavour."
Carbon Activated Europe,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/carbon-activated-europe,https://activatedcarbon.com/,Coming soon
Carron Lodge Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/carron-lodge-ltd,http://www.carronlodge.com/,"Carron Lodge is a family run company owned by Adrian & Annette Rhodes. Traditionally we are farmhouse cheese makers but over the years extended our range to become one of the countries leading cheese and dairy wholesalers and distributors. Operating out Preston we have three other depots, Lincoln, Gloucester and London- these three sites enable us to deliver to the majority of the UK."
CASALINGA,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/casalinga,https://www.casalinga.co/,"With Casalinga, we wanted to go back to the roots of the Italian family kitchen, where a love of the land, the ingredient and the flavour is celebrated. This is the ethos behind our range: great-tasting sustainable food, naturally produced the way our ancestors did it. Discover the true taste of Italy."
Cash On The Move,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/cash-on-the-move,http://www.cashonthemove.com/,"Cash on the Move have recently launched the Compact400 ATM which is a slimline, Through-The-Wall, merchant-fill ATM with a significantly reduced footprint, specifically designed for high street stores. The ATM is less than half the depth compared to other Through-The-Wall ATM equivalents in the market, and therefore it requires far less internal space within stores. Having a Through-The-Wall ATM helps draw customers in, it increases their cash spend and it saves retailers a significant amount in bank charges. It also provides a valuable service to local communities, particularly now that we have seen and will continue to see large scale bank branch and other free to use ATM closures all over the UK."
Castilla y Leon,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/castilla-y-leon,https://ww.empresas.jcyl.es/,"Promotion Department of ICE (Institute for Business Competitivenessof Castilla y León), from the Government of the Region of Castilla y León, allows our companies to plan and implement policies to support the internationalisation processes of regional businesses and local production systems. Castilla y León is one of Europe’s greatest cultural centres. The region, which covers a vast chunk of northwestern Spain -from just north of Madrid to Galicia, and from Rioja to Portugal- is home to no less than nine UNESCO World Heritage sites.
But it’s not just in the fields of architecture, art and history where Castilla y León’s remarkable cultural richness is located. As any visitor to the region learns soon enough, Castilla y León is also one of Europe’s most important agricultural centres, one with an outsized share of Spain’s most exciting contemporary food and wine producers."
